День,№ Кампании,Название кампании,Статус кампании,№ Объявления,Статус объявления,Тип объявления,Заголовок,Текст,Ссылка,Путь до изображения,Название файла изображения,Идентификатор видео,Путь до превью видео,Формат,Источник текста,№ Группы,Название группы,"Расход, ₽",Показы,Клики,Конверсии,"CR, %","CPA, ₽"
07.03.2026,707634735,vea-professiya-pentester_RSYA-270226_1_rm221125-RF,Активные,17625987967,Активные,Текстово-графическое,Начните учиться на пентестера бесплатно! В CyberEd!,97 Онлайн-уроков. 11 Часов видео. 267 обучающих тестов. 12 лабораторных занятий,https://cyber-ed.ru/professiya-pentester/?utm_source=yd&utm_medium={source_type}&utm_campaign={campaign_id}&utm_content={ad_id},http://direct.yandex.ru/images/direct/5225972/2SMlzSNRdmbBcqLZ-8rQww,rm201125_b1.jpg,-,-,Текстово-графический,Оригинальный,5723190783,"+Автотаргет - Сегмент 7. Бренды и конкуренты (Яндекс, OTUS, Codeby и т.д.)",511.68,638,7,2,28.57,255.84
07.03.2026,707634725,vea-professiya-pentester_RSYA-270226_1_rm221125_City_ml,Активные,17625987377,Активные,Текстово-графическое,Получите базу пентеста для уверенного старта бесплатно!,97 Онлайн-уроков. 11 Часов видео. 267 обучающих тестов. 12 лабораторных занятий,https://cyber-ed.ru/professiya-pentester/?utm_source=yd&utm_medium={source_type}&utm_campaign={campaign_id}&utm_content={ad_id},http://direct.yandex.ru/images/direct/4866625/I-lnKAlCYHPLeyIWbX9QUw,rm201125_b2.jpg,-,-,Текстово-графический,Оригинальный,5723190750,"+Автотаргет - Сегмент 7. Бренды и конкуренты (Яндекс, OTUS, Codeby и т.д.)",4.64,64,1,0,0.00,-
07.03.2026,707634725,vea-professiya-pentester_RSYA-270226_1_rm221125_City_ml,Активные,17625987375,Активные,Текстово-графическое,Начните учиться на пентестера бесплатно! В CyberEd!,97 Онлайн-уроков. 11 Часов видео. 267 обучающих тестов. 12 лабораторных занятий,https://cyber-ed.ru/professiya-pentester/?utm_source=yd&utm_medium={source_type}&utm_campaign={campaign_id}&utm_content={ad_id},http://direct.yandex.ru/images/direct/5225972/2SMlzSNRdmbBcqLZ-8rQww,rm201125_b1.jpg,-,-,Текстово-графический,Оригинальный,5723190749,"+Автотаргет - Сегмент 8. Общее ядро спроса по пентесту (широкие запросы, смешанный интент)",425.43,1440,11,2,18.18,212.71
07.03.2026,707634725,vea-professiya-pentester_RSYA-270226_1_rm221125_City_ml,Активные,17625987379,Активные,Текстово-графическое,Начните учиться пентесту с нуля! Базовые знания в IT/ИБ,97 Онлайн-уроков. 11 Часов видео. 267 обучающих тестов. 12 лабораторных занятий,https://cyber-ed.ru/professiya-pentester/?utm_source=yd&utm_medium={source_type}&utm_campaign={campaign_id}&utm_content={ad_id},http://direct.yandex.ru/images/direct/4321594/8sPTuvh82FX9LrIkZskzzw,rm201125_b3.jpg,-,-,Текстово-графический,Оригинальный,5723190751,"+Автотаргет - Сегмент 6. Теория, методики, этапы, отчёты",0.00,7,0,0,-,-
07.03.2026,707634725,vea-professiya-pentester_RSYA-270226_1_rm221125_City_ml,Активные,17625987381,Активные,Текстово-графическое,Начните учиться на пентестера бесплатно! В CyberEd!,97 Онлайн-уроков. 11 Часов видео. 267 обучающих тестов. 12 лабораторных занятий,https://cyber-ed.ru/professiya-pentester/?utm_source=yd&utm_medium={source_type}&utm_campaign={campaign_id}&utm_content={ad_id},http://direct.yandex.ru/images/direct/5225972/2SMlzSNRdmbBcqLZ-8rQww,rm201125_b1.jpg,-,-,Текстово-графический,Оригинальный,5723190751,"+Автотаргет - Сегмент 6. Теория, методики, этапы, отчёты",0.00,12,0,0,-,-
07.03.2026,707634725,vea-professiya-pentester_RSYA-270226_1_rm221125_City_ml,Активные,17625987374,Активные,Текстово-графическое,Получите базу пентеста для уверенного старта бесплатно!,97 Онлайн-уроков. 11 Часов видео. 267 обучающих тестов. 12 лабораторных занятий,https://cyber-ed.ru/professiya-pentester/?utm_source=yd&utm_medium={source_type}&utm_campaign={campaign_id}&utm_content={ad_id},http://direct.yandex.ru/images/direct/4866625/I-lnKAlCYHPLeyIWbX9QUw,rm201125_b2.jpg,-,-,Текстово-графический,Оригинальный,5723190749,"+Автотаргет - Сегмент 8. Общее ядро спроса по пентесту (широкие запросы, смешанный интент)",36.51,301,2,1,50.00,36.51
07.03.2026,707634725,vea-professiya-pentester_RSYA-270226_1_rm221125_City_ml,Активные,17625987373,Активные,Текстово-графическое,Начните учиться пентесту с нуля! Базовые знания в IT/ИБ,97 Онлайн-уроков. 11 Часов видео. 267 обучающих тестов. 12 лабораторных занятий,https://cyber-ed.ru/professiya-pentester/?utm_source=yd&utm_medium={source_type}&utm_campaign={campaign_id}&utm_content={ad_id},http://direct.yandex.ru/images/direct/4321594/8sPTuvh82FX9LrIkZskzzw,rm201125_b3.jpg,-,-,Текстово-графический,Автоматический,5723190749,"+Автотаргет - Сегмент 8. Общее ядро спроса по пентесту (широкие запросы, смешанный интент)",0.00,8,0,0,-,-
07.03.2026,707634725,vea-professiya-pentester_RSYA-270226_1_rm221125_City_ml,Активные,17625987380,Активные,Текстово-графическое,Получите базу пентеста для уверенного старта бесплатно!,97 Онлайн-уроков. 11 Часов видео. 267 обучающих тестов. 12 лабораторных занятий,https://cyber-ed.ru/professiya-pentester/?utm_source=yd&utm_medium={source_type}&utm_campaign={campaign_id}&utm_content={ad_id},http://direct.yandex.ru/images/direct/4866625/I-lnKAlCYHPLeyIWbX9QUw,rm201125_b2.jpg,-,-,Текстово-графический,Оригинальный,5723190751,"+Автотаргет - Сегмент 6. Теория, методики, этапы, отчёты",173.88,359,6,1,16.67,173.88
07.03.2026,707634725,vea-professiya-pentester_RSYA-270226_1_rm221125_City_ml,Активные,17625987378,Активные,Текстово-графическое,Начните учиться на пентестера бесплатно! В CyberEd!,97 Онлайн-уроков. 11 Часов видео. 267 обучающих тестов. 12 лабораторных занятий,https://cyber-ed.ru/professiya-pentester/?utm_source=yd&utm_medium={source_type}&utm_campaign={campaign_id}&utm_content={ad_id},http://direct.yandex.ru/images/direct/5225972/2SMlzSNRdmbBcqLZ-8rQww,rm201125_b1.jpg,-,-,Текстово-графический,Оригинальный,5723190750,"+Автотаргет - Сегмент 7. Бренды и конкуренты (Яндекс, OTUS, Codeby и т.д.)",0.00,18,0,0,-,-
07.03.2026,707634725,vea-professiya-pentester_RSYA-270226_1_rm221125_City_ml,Активные,17625987373,Активные,Текстово-графическое,Начните учиться пентесту с нуля! Базовые знания в IT/ИБ,97 Онлайн-уроков. 11 Часов видео. 267 обучающих тестов. 12 лабораторных занятий,https://cyber-ed.ru/professiya-pentester/?utm_source=yd&utm_medium={source_type}&utm_campaign={campaign_id}&utm_content={ad_id},http://direct.yandex.ru/images/direct/4321594/8sPTuvh82FX9LrIkZskzzw,rm201125_b3.jpg,-,-,Текстово-графический,Оригинальный,5723190749,"+Автотаргет - Сегмент 8. Общее ядро спроса по пентесту (широкие запросы, смешанный интент)",138.66,258,3,3,100.00,46.22
06.03.2026,707811674,vea-start-karery-v-blue-team_RSYA-270226_1_rm061125-RF-SR-PAY-CONV-200,Остановленные,17636958770,Активные,Текстово-графическое,Специалист по противодействию кибератакам! Бесплатно 0 р,"Узнайте о новой профессии в IT-сфере. Получите навыки и инструменты, бесплатно!",https://cyber-ed.ru/start-karery-v-blue-team/?utm_source=yd&utm_medium={source_type}&utm_campaign={campaign_id}&utm_content={ad_id},http://direct.yandex.ru/images/direct/5246680/7Epw7q8-ENeTB_BtI8JziA,rm061125 (4).jpg,-,-,Текстово-графический,Оригинальный,5726256949,Информационная безопасность / общие ключи,0.00,83,0,0,-,-
06.03.2026,707811674,vea-start-karery-v-blue-team_RSYA-270226_1_rm061125-RF-SR-PAY-CONV-200,Остановленные,17636958771,Активные,Текстово-графическое,Научитесь отражать кибератаки и зарабатывать на этом!,"Изучите основы защиты от кибератак, узнайте как стать специалистом, бесплатно!",https://cyber-ed.ru/start-karery-v-blue-team/?utm_source=yd&utm_medium={source_type}&utm_campaign={campaign_id}&utm_content={ad_id},http://direct.yandex.ru/images/direct/5030778/_qsP8ghJtDsvQ_TGWYSs1w,rm061125.png,-,-,Текстово-графический,Оригинальный,5726256949,Информационная безопасность / общие ключи,0.00,21,0,0,-,-
06.03.2026,707811674,vea-start-karery-v-blue-team_RSYA-270226_1_rm061125-RF-SR-PAY-CONV-200,Остановленные,17636958774,Активные,Текстово-графическое,Научитесь отражать кибератаки и зарабатывать на этом!,"Изучите основы защиты от кибератак, узнайте как стать специалистом, бесплатно!",https://cyber-ed.ru/start-karery-v-blue-team/?utm_source=yd&utm_medium={source_type}&utm_campaign={campaign_id}&utm_content={ad_id},http://direct.yandex.ru/images/direct/5030778/_qsP8ghJtDsvQ_TGWYSs1w,rm061125.png,-,-,Текстово-графический,Оригинальный,5726256950,Курсы по кибербезопасности / обучение кибербезопасности с нуля,0.00,4,0,0,-,-
